DataHora,Pressao_HX710B,Temperatura,VibX,VibY,VibZ,FimCurso,Velocidade
2025-09-19 11:06:02,4.239,32.44,-0.14,0.04,0.95,0,0.0
2025-09-19 11:06:04,0.0,32.38,-0.15,0.06,0.96,0,0.0
2025-09-19 11:06:06,4.239,32.38,-0.15,0.05,0.97,1,0.007
2025-09-19 11:06:08,4.239,32.44,-0.15,0.05,0.96,0,0.0
2025-09-19 11:06:10,4.239,32.38,-0.13,0.05,0.95,1,0.099
2025-09-19 11:06:12,4.239,32.38,-0.15,0.06,0.97,0,0.0
2025-09-19 11:06:14,4.239,32.31,-0.15,0.06,0.96,0,0.0
2025-09-19 11:06:15,4.239,32.31,-0.15,0.05,0.96,0,0.0
2025-09-19 11:06:18,0.0,32.31,-0.15,0.05,0.96,0,0.0
2025-09-19 11:06:20,4.239,32.25,-0.15,0.06,0.96,0,0.0
2025-09-19 11:06:25,4.239,32.25,-0.16,0.05,0.96,0,0.0
2025-09-19 11:06:26,3.083,32.25,-0.15,0.02,0.95,0,0.0
2025-09-19 11:06:28,4.239,32.25,-0.15,0.04,0.96,1,0.013
2025-09-19 11:06:30,4.148,32.25,-0.15,0.05,0.96,0,0.0
2025-09-19 11:06:32,4.239,32.19,-0.15,0.05,0.96,1,0.1
2025-09-19 11:06:34,4.239,32.19,-0.15,0.03,0.96,0,0.0
2025-09-19 11:06:35,4.239,32.19,-0.16,0.05,0.96,0,0.0
2025-09-19 11:06:38,4.239,32.19,-0.15,0.05,0.96,0,0.0
2025-09-19 11:06:39,0.0,32.19,-0.14,0.06,0.96,0,0.0
2025-09-19 11:06:41,4.239,32.19,-0.15,0.06,0.97,1,0.029
2025-09-19 11:06:43,2.624,32.12,-0.15,0.06,0.96,0,0.0
2025-09-19 11:06:45,4.239,32.12,-0.16,0.04,0.96,1,0.13
2025-09-19 11:06:47,4.239,32.12,-0.15,0.04,0.97,0,0.0
2025-09-19 11:06:49,4.239,32.12,-0.16,0.05,0.97,1,0.095
2025-09-19 11:06:52,4.239,32.06,-0.17,0.09,0.99,0,0.0
2025-09-19 11:06:53,4.239,32.06,-0.16,0.08,0.98,0,0.0
2025-09-19 11:06:55,4.239,32.06,-0.15,0.05,0.97,0,0.0
2025-09-19 11:06:57,0.0,32.06,-0.14,0.06,0.96,0,0.0
2025-09-19 11:06:59,4.239,32.06,-0.13,0.04,0.94,0,0.0
2025-09-19 11:07:01,0.0,32.06,-0.15,0.05,0.96,0,0.0
2025-09-19 11:07:03,4.239,32.06,-0.15,0.04,0.96,1,0.019
2025-09-19 11:07:05,4.239,32.06,-0.15,0.05,0.97,0,0.0
2025-09-19 11:07:06,4.239,32.06,-0.15,0.05,0.96,0,0.0
2025-09-19 11:07:09,4.239,32.06,-0.23,0.15,1.01,0,0.0
2025-09-19 11:07:11,0.0,32.0,-0.15,0.05,0.97,0,0.0
2025-09-19 11:07:13,4.239,32.0,-0.15,0.04,0.96,0,0.0
2025-09-19 11:07:14,0.0,32.0,-0.14,0.05,0.95,0,0.0
2025-09-19 11:07:16,4.239,32.0,-0.15,0.05,0.96,1,0.019
2025-09-19 11:07:18,4.239,32.0,-0.16,0.06,0.96,0,0.0
2025-09-19 11:07:19,4.239,32.0,-0.15,0.06,0.97,0,0.0
2025-09-19 11:07:21,4.239,32.0,-0.16,0.06,0.97,1,0.068
2025-09-19 11:07:22,4.042,31.94,-0.24,0.35,1.05,0,0.0
2025-09-19 11:07:25,4.239,31.94,-0.14,0.06,0.96,1,0.097
2025-09-19 11:07:26,4.239,31.94,-0.16,0.05,0.96,0,0.0
2025-09-19 11:07:28,0.0,31.94,-0.14,0.05,0.96,0,0.0
2025-09-19 11:07:30,4.239,31.94,-0.16,0.06,0.96,0,0.0
2025-09-19 11:07:33,0.0,31.94,-0.15,0.05,0.96,0,0.0
2025-09-19 11:07:35,4.239,31.88,-0.15,0.04,0.96,0,0.0
2025-09-19 11:07:36,0.0,31.88,-0.15,0.06,0.95,0,0.0
2025-09-19 11:07:38,4.239,31.88,-0.15,0.05,0.97,1,0.018
2025-09-19 11:07:39,4.239,31.88,-0.16,0.05,0.97,0,0.0
2025-09-19 11:07:41,0.0,31.88,-0.16,0.05,0.94,0,0.0
2025-09-19 11:07:43,4.239,31.88,-0.15,0.05,0.97,0,0.0
2025-09-19 11:07:46,0.0,31.88,-0.14,0.05,0.96,0,0.0
2025-09-19 11:07:47,4.239,31.88,-0.14,0.05,0.97,1,0.027
2025-09-19 11:07:49,4.239,31.88,-0.16,0.05,0.96,0,0.0
2025-09-19 11:07:51,4.239,31.81,-0.15,0.05,0.95,1,0.099
2025-09-19 11:07:54,3.308,31.88,-0.16,0.05,0.97,0,0.0
2025-09-19 11:07:56,4.239,31.81,-0.15,0.05,0.97,1,0.098
2025-09-19 11:07:57,0.088,31.81,-0.15,0.04,0.96,0,0.0
2025-09-19 11:07:59,4.239,31.81,-0.15,0.06,1.01,1,0.099
2025-09-19 11:08:02,0.121,31.81,-0.15,0.06,0.96,0,0.0
2025-09-19 11:08:04,4.239,31.75,-0.15,0.05,0.97,0,0.0
2025-09-19 11:08:06,0.0,31.75,-0.14,0.05,0.95,0,0.0
2025-09-19 11:08:07,4.239,31.75,-0.15,0.06,0.96,0,0.0
2025-09-19 11:08:09,0.0,31.75,-0.15,0.04,0.96,0,0.0
2025-09-19 11:08:10,4.239,31.75,-0.15,0.06,0.97,1,0.024
2025-09-19 11:08:18,4.239,31.62,-0.15,0.06,0.97,1,0.024
2025-09-19 11:08:23,4.239,31.62,-0.15,0.05,0.97,0,0.0
2025-09-19 11:08:25,4.239,31.62,-0.15,0.06,0.97,1,0.131
2025-09-19 11:08:27,4.239,31.62,-0.14,0.07,0.96,0,0.0
2025-09-19 11:08:29,4.239,31.62,-0.16,0.06,0.95,1,0.097
2025-09-19 11:08:31,4.239,31.56,-0.15,0.05,0.96,0,0.0
2025-09-19 11:08:33,4.239,31.56,-0.16,0.05,0.97,0,0.0
2025-09-19 11:08:35,0.0,31.56,-0.17,0.06,0.95,0,0.0
2025-09-19 11:08:38,4.239,31.5,-0.14,0.04,0.96,0,0.0
2025-09-19 11:08:40,4.239,31.56,-0.15,0.06,0.96,1,0.024
2025-09-19 11:08:42,4.239,31.5,-0.12,0.05,0.96,0,0.0
2025-09-19 11:08:44,4.239,31.5,-0.15,0.05,0.96,1,0.129
2025-09-19 11:08:46,4.239,31.5,-0.15,0.04,0.96,0,0.0
2025-09-19 11:08:48,4.239,31.5,-0.15,0.05,0.97,1,0.1
2025-09-19 11:08:49,4.239,31.5,-0.16,0.04,0.97,0,0.0
2025-09-19 11:08:51,4.239,31.5,-0.12,0.05,0.96,1,0.128
2025-09-19 11:08:54,4.239,31.44,-0.14,0.06,0.96,0,0.0
2025-09-19 11:08:56,4.239,31.44,-0.16,0.05,0.97,1,0.1
2025-09-19 11:08:57,0.0,31.44,-0.15,0.05,0.97,0,0.0
2025-09-19 11:08:59,4.239,31.44,-0.21,0.06,1.02,1,0.128
2025-09-19 11:09:01,0.0,31.44,-0.14,-0.02,0.97,0,0.0
2025-09-19 11:09:04,4.239,31.38,-0.15,0.07,0.97,0,0.0
2025-09-19 11:09:09,0.0,31.31,-0.15,0.06,0.97,0,0.0
2025-09-19 11:09:11,4.239,31.31,-0.15,0.05,0.97,0,0.0
2025-09-19 11:09:13,4.239,31.31,-0.14,0.04,0.96,1,0.018
2025-09-19 11:09:15,4.239,31.31,-0.15,0.05,0.96,0,0.0
2025-09-19 11:09:17,4.239,31.25,-0.15,0.04,0.97,1,0.1
2025-09-19 11:09:19,4.239,31.25,-0.14,0.05,0.97,0,0.0
2025-09-19 11:09:21,4.239,31.25,-0.1,0.03,0.97,1,0.137
2025-09-19 11:09:23,4.239,31.25,-0.15,0.06,0.96,0,0.0
2025-09-19 11:09:25,4.239,31.19,-0.12,0.09,0.96,1,0.1
2025-09-19 11:09:27,0.0,31.19,-0.15,0.06,0.98,0,0.0
2025-09-19 11:09:29,4.239,31.12,-0.15,0.04,0.97,0,0.0
2025-09-19 11:09:31,4.239,31.12,0.0,0.06,0.91,1,0.05
2025-09-19 11:09:33,4.239,31.12,-0.14,0.04,0.96,0,0.0
2025-09-19 11:09:35,4.239,31.06,-0.15,0.05,0.97,1,0.079
2025-09-19 11:09:38,0.0,31.0,0.03,0.03,0.75,1,0.079
2025-09-19 11:09:41,4.239,31.0,-0.16,0.06,0.97,0,0.0
2025-09-19 11:09:43,4.239,30.94,-0.16,0.05,0.97,0,0.0
2025-09-19 11:09:46,0.234,30.94,-0.14,0.1,0.98,1,0.042
2025-09-19 11:09:47,4.239,30.94,-0.13,-0.0,0.99,0,0.0
2025-09-19 11:09:52,0.298,30.94,-0.15,0.05,0.98,0,0.0
2025-09-19 11:09:54,4.239,30.88,-0.15,0.07,0.98,0,0.0
2025-09-19 11:09:57,4.239,30.81,-0.15,0.05,0.97,1,0.021
2025-09-19 11:09:59,0.257,30.81,-0.15,0.05,0.97,0,0.0
2025-09-19 11:10:01,4.239,30.81,-0.11,0.06,0.97,1,0.12
2025-09-19 11:10:03,4.239,30.75,-0.15,0.06,0.96,0,0.0
2025-09-19 11:10:05,4.239,30.75,-0.16,0.06,0.96,1,0.106
2025-09-19 11:10:06,0.0,30.75,-0.15,0.05,0.96,0,0.0
2025-09-19 11:10:08,4.239,30.75,-0.15,0.05,0.96,1,0.128
2025-09-19 11:10:10,0.763,30.69,-0.15,0.05,0.97,0,0.0
2025-09-19 11:10:12,4.239,30.69,-0.15,0.05,0.96,1,0.136
2025-09-19 11:10:14,0.032,30.69,-0.14,0.02,0.95,0,0.0
2025-09-19 11:10:15,4.239,30.69,-0.15,0.06,0.96,1,0.137
2025-09-19 11:10:18,0.0,30.69,-0.13,0.07,0.97,0,0.0
2025-09-19 11:10:20,4.239,30.62,-0.21,0.03,1.0,0,0.0
2025-09-19 11:10:22,4.239,30.62,-0.15,0.05,0.96,1,0.046
2025-09-19 11:10:24,4.239,30.62,0.0,0.05,0.86,0,0.0
2025-09-19 11:10:25,4.239,30.62,-0.16,0.05,0.96,0,0.0
2025-09-19 11:10:27,4.239,30.62,-0.15,0.06,0.97,0,0.0
2025-09-19 11:10:28,0.0,30.62,-0.13,0.05,0.97,0,0.0
2025-09-19 11:10:30,4.239,30.62,-0.15,0.05,0.96,0,0.0
2025-09-19 11:10:33,4.239,30.62,-0.19,0.05,1.01,0,0.0
2025-09-19 11:10:34,4.239,30.56,-0.14,0.07,0.97,0,0.0
2025-09-19 11:10:39,4.239,30.56,-0.18,0.08,0.95,0,0.0
2025-09-19 11:10:44,0.0,30.5,-0.14,0.09,0.94,0,0.0
2025-09-19 11:10:50,0.006,30.5,-0.15,0.03,0.97,0,0.0
2025-09-19 11:10:56,4.239,30.44,-0.13,0.14,0.97,0,0.0
2025-09-19 11:10:57,0.0,30.44,-0.15,0.06,0.97,0,0.0
2025-09-19 11:11:00,4.239,30.44,-0.15,0.05,0.96,0,0.0
2025-09-19 11:11:01,0.0,30.44,-0.17,0.02,0.97,0,0.0
2025-09-19 11:11:03,4.239,30.38,-0.13,0.03,0.99,0,0.0
2025-09-19 11:11:05,0.0,30.38,-0.17,-0.01,0.94,0,0.0
2025-09-19 11:11:06,4.239,30.38,-0.15,0.06,0.96,1,0.005
2025-09-19 11:11:08,0.0,30.38,-0.15,0.05,0.96,0,0.0
2025-09-19 11:11:10,4.239,30.38,-0.16,0.05,1.0,0,0.0
2025-09-19 11:11:12,0.0,30.38,-0.15,0.05,0.97,0,0.0
2025-09-19 11:11:13,4.239,30.38,-0.15,0.06,0.97,1,0.04
2025-09-19 11:11:15,4.239,30.38,-0.14,0.08,0.96,0,0.0
2025-09-19 11:11:16,4.239,30.38,0.11,0.23,0.72,1,0.137
2025-09-19 11:11:18,4.239,30.38,-0.15,0.04,0.97,0,0.0
2025-09-19 11:11:21,4.239,30.31,-0.15,0.05,0.97,1,0.1
2025-09-19 11:11:22,4.239,30.31,-0.17,0.05,0.97,0,0.0
2025-09-19 11:11:24,4.239,30.38,-0.15,0.06,0.96,1,0.128
2025-09-19 11:11:25,4.239,30.31,-0.2,0.07,0.98,0,0.0
2025-09-19 11:11:27,4.239,30.31,-0.15,0.16,0.94,0,0.0
2025-09-19 11:11:28,4.239,30.31,-0.15,0.05,0.96,0,0.0
2025-09-19 11:11:30,0.0,30.31,-0.15,0.05,0.97,0,0.0
2025-09-19 11:11:32,4.239,30.31,-0.1,0.06,0.93,0,0.0
2025-09-19 11:11:33,0.0,30.31,-0.15,0.05,0.97,0,0.0
2025-09-19 11:11:36,4.239,30.25,-0.15,0.09,1.0,0,0.0
2025-09-19 11:11:37,0.0,30.25,-0.17,0.07,0.98,0,0.0
2025-09-19 11:11:40,4.239,30.25,-0.15,0.07,0.97,0,0.0
2025-09-19 11:11:41,4.239,30.25,-0.16,0.05,0.97,0,0.0
2025-09-19 11:11:44,4.239,30.25,-0.14,0.03,0.96,0,0.0
2025-09-19 11:11:46,4.239,30.25,-0.12,0.04,0.95,1,0.01
2025-09-19 11:11:48,2.181,30.25,-0.15,0.05,0.96,0,0.0
2025-09-19 11:11:51,4.239,30.19,-0.15,0.04,0.97,0,0.0
2025-09-19 11:11:53,4.239,30.19,-0.15,0.05,0.97,1,0.038
2025-09-19 11:11:55,4.239,30.19,-0.15,0.04,0.97,0,0.0
2025-09-19 11:11:57,4.239,30.19,-0.18,0.06,0.97,1,0.086
2025-09-19 11:11:59,0.0,30.19,-0.14,0.03,0.97,0,0.0
2025-09-19 11:12:02,4.239,30.19,-0.21,0.04,1.05,0,0.0
2025-09-19 11:12:06,2.723,30.19,-0.16,0.04,0.93,0,0.0
2025-09-19 11:12:09,4.239,30.19,-0.16,0.05,0.96,0,0.0
2025-09-19 11:12:10,0.0,30.19,-0.15,0.06,0.95,0,0.0
2025-09-19 11:12:12,4.239,30.19,-0.13,0.01,0.96,1,0.017
2025-09-19 11:12:14,0.257,30.19,-0.15,0.05,0.95,0,0.0
2025-09-19 11:12:16,4.239,30.12,-0.16,0.06,0.97,0,0.0
2025-09-19 11:12:18,0.0,30.12,-0.15,0.05,0.98,0,0.0
2025-09-19 11:12:19,4.239,30.12,-0.17,0.1,1.0,0,0.0
2025-09-19 11:12:22,0.0,30.12,-0.14,0.03,0.98,0,0.0
2025-09-19 11:12:24,4.239,30.12,-0.14,0.08,0.97,0,0.0
2025-09-19 11:12:26,4.239,30.12,-0.13,0.07,0.93,1,0.017
2025-09-19 11:12:28,4.239,30.12,-0.15,0.05,0.97,0,0.0
2025-09-19 11:12:31,4.239,30.06,-0.14,0.75,1.07,0,0.0
2025-09-19 11:12:33,4.239,30.06,-0.15,0.05,0.97,1,0.04
2025-09-19 11:12:35,1.17,30.06,-0.13,0.05,0.95,0,0.0
2025-09-19 11:12:38,4.239,30.06,-0.15,0.05,0.98,0,0.0
2025-09-19 11:12:41,4.239,30.06,-0.15,0.05,0.96,1,0.041
2025-09-19 11:12:43,4.239,30.06,-0.06,0.15,0.85,0,0.0
2025-09-19 11:12:45,4.239,30.0,-0.15,0.06,0.97,0,0.0
2025-09-19 11:12:47,0.0,30.0,-0.15,0.06,0.96,0,0.0
2025-09-19 11:12:48,4.239,30.0,-0.15,0.05,0.97,0,0.0
2025-09-19 11:12:50,0.0,30.0,-0.14,0.06,0.96,0,0.0
2025-09-19 11:12:52,4.239,30.0,-0.14,0.04,0.96,1,0.023
2025-09-19 11:12:54,0.0,30.0,-0.15,0.05,0.96,0,0.0
2025-09-19 11:12:56,4.239,30.0,-0.15,0.05,0.97,0,0.0
2025-09-19 11:12:58,4.171,29.94,-0.15,0.08,0.94,1,0.05
2025-09-19 11:13:00,4.239,29.94,-0.15,0.06,0.97,0,0.0
2025-09-19 11:13:02,4.239,29.94,-0.09,-0.01,0.86,1,0.113
2025-09-19 11:13:04,4.239,29.94,-0.14,0.08,0.96,0,0.0
2025-09-19 11:13:06,4.239,29.94,-0.15,0.05,0.97,1,0.097
2025-09-19 11:13:08,4.239,29.88,-0.15,0.05,0.97,0,0.0
2025-09-19 11:13:10,4.239,29.88,-0.15,0.02,1.01,1,0.128
2025-09-19 11:13:11,0.0,29.88,-0.14,0.05,0.97,0,0.0
2025-09-19 11:13:13,4.239,29.88,-0.14,0.06,0.96,1,0.137
2025-09-19 11:13:14,4.239,29.94,-0.15,0.05,0.97,0,0.0
2025-09-19 11:13:16,4.239,29.88,-0.15,0.04,0.93,0,0.0
2025-09-19 11:13:17,4.239,29.88,-0.16,0.07,0.97,0,0.0
2025-09-19 11:13:19,0.0,29.88,-0.15,0.05,0.97,0,0.0
2025-09-19 11:13:20,0.0,29.88,-0.16,0.05,0.97,0,0.0
2025-09-19 11:13:22,0.0,29.88,-0.15,0.05,0.96,0,0.0
2025-09-19 11:13:24,0.0,29.81,-0.15,0.05,0.96,0,0.0
2025-09-19 11:13:26,0.0,29.81,-0.15,0.05,0.96,0,0.0
2025-09-19 11:13:28,0.0,29.81,-0.15,0.05,0.97,0,0.0
2025-09-19 11:13:30,0.0,29.81,-0.15,0.05,0.96,0,0.0
2025-09-19 11:13:31,0.0,29.81,-0.15,0.05,0.97,0,0.0
2025-09-19 11:13:33,0.0,29.81,-0.15,0.05,0.97,0,0.0
2025-09-19 11:13:35,0.0,29.81,-0.14,0.05,0.97,0,0.0
2025-09-19 11:13:37,0.0,29.88,-0.15,0.05,0.97,0,0.0
2025-09-19 11:13:39,0.0,29.88,-0.14,0.06,0.97,0,0.0
2025-09-19 11:13:41,0.0,29.88,-0.16,0.05,0.98,0,0.0
2025-09-19 11:13:42,0.0,29.88,-0.14,0.05,0.97,0,0.0
2025-09-19 11:13:44,0.0,29.88,-0.15,0.05,0.97,0,0.0
2025-09-19 11:13:45,0.0,29.88,-0.15,0.05,0.97,0,0.0
2025-09-19 11:13:47,0.0,29.88,-0.15,0.05,0.96,0,0.0
2025-09-19 11:13:48,0.0,29.88,-0.15,0.05,0.97,0,0.0
2025-09-19 11:13:50,0.0,29.88,-0.15,0.05,0.97,0,0.0
2025-09-19 11:13:52,0.0,29.88,-0.15,0.05,0.96,0,0.0
2025-09-19 11:13:53,0.0,29.94,-0.15,0.04,0.97,0,0.0
2025-09-19 11:13:56,0.0,29.88,-0.16,0.05,0.97,0,0.0
2025-09-19 11:13:58,4.239,29.94,-0.15,0.02,0.98,0,0.0
2025-09-19 11:14:00,4.239,29.88,-0.15,0.05,0.97,1,0.005
2025-09-19 11:14:02,4.239,29.88,-0.16,0.05,0.97,0,0.0
2025-09-19 11:14:04,4.239,29.88,-0.15,0.05,0.97,1,0.139
2025-09-19 11:14:06,4.239,29.88,-0.15,0.05,0.97,0,0.0
2025-09-19 11:14:08,4.239,29.88,-0.17,0.11,1.01,0,0.0
2025-09-19 11:14:10,0.0,29.88,-0.18,0.18,0.93,0,0.0
2025-09-19 11:14:12,4.239,29.88,-0.14,0.04,0.95,0,0.0
2025-09-19 11:14:13,0.0,29.88,-0.15,0.06,0.97,0,0.0
2025-09-19 11:14:15,4.239,29.88,-0.15,0.05,0.96,0,0.0
2025-09-19 11:14:18,0.0,29.88,-0.16,0.05,0.96,0,0.0
2025-09-19 11:14:20,4.239,29.88,-0.11,0.08,0.95,0,0.0
2025-09-19 11:14:22,4.239,29.88,-0.16,0.06,0.96,1,0.013
2025-09-19 11:14:24,4.239,29.88,-0.2,0.31,0.92,0,0.0
2025-09-19 11:14:26,4.239,29.81,-0.15,0.05,0.96,1,0.097
2025-09-19 11:14:28,0.057,29.81,-0.15,0.06,0.97,1,0.097
2025-09-19 11:14:30,0.0,29.81,-0.15,0.05,0.97,1,0.097
2025-09-19 11:14:31,0.0,29.81,-0.15,0.06,0.96,1,0.097
2025-09-19 11:14:34,0.0,29.81,-0.15,0.05,0.97,1,0.097
2025-09-19 11:14:35,0.0,29.81,-0.15,0.05,0.97,1,0.097
2025-09-19 11:14:37,0.0,29.81,-0.15,0.06,0.97,1,0.097
2025-09-19 11:14:39,0.0,29.81,-0.15,0.06,0.97,1,0.097
2025-09-19 11:14:41,0.0,29.81,-0.16,0.05,0.96,1,0.097
2025-09-19 11:14:44,0.0,29.81,-0.15,0.05,0.97,1,0.097
2025-09-19 11:14:46,0.0,29.81,-0.14,0.05,0.97,1,0.097
2025-09-19 11:14:48,0.0,29.81,-0.15,0.05,0.96,1,0.097
2025-09-19 11:14:49,0.0,29.81,-0.16,0.06,0.97,1,0.097
2025-09-19 11:14:51,0.0,29.81,-0.14,0.05,0.97,1,0.097
2025-09-19 11:14:53,0.0,29.81,-0.15,0.05,0.97,1,0.097
2025-09-19 11:14:55,0.0,29.81,-0.15,0.06,0.97,1,0.097
2025-09-19 11:14:57,0.0,29.81,-0.14,0.05,0.97,1,0.097
2025-09-19 11:14:58,0.0,29.81,-0.15,0.05,0.96,1,0.097
2025-09-19 11:15:00,4.091,29.81,-0.15,0.04,0.97,0,0.0
2025-09-19 11:15:03,4.239,29.75,-0.15,0.05,0.97,0,0.0
2025-09-19 11:15:05,0.0,29.75,-0.44,0.02,0.99,1,0.042
2025-09-19 11:15:07,4.239,29.75,-0.16,0.08,0.97,0,0.0
2025-09-19 11:15:09,4.239,29.75,-0.13,0.04,0.95,1,0.089
2025-09-19 11:15:11,0.0,29.75,-0.15,0.05,0.96,0,0.0
2025-09-19 11:15:14,4.239,29.75,-0.15,0.04,0.98,0,0.0
2025-09-19 11:15:17,4.239,29.75,-0.16,0.05,0.97,1,0.038
2025-09-19 11:15:19,0.0,29.69,-0.16,0.03,0.98,0,0.0
2025-09-19 11:15:21,4.239,29.69,-0.16,0.05,0.98,0,0.0
2025-09-19 11:15:23,4.239,29.69,-0.15,0.06,0.97,1,0.048
2025-09-19 11:15:25,4.239,29.69,-0.17,0.01,0.96,0,0.0
2025-09-19 11:15:27,4.239,29.69,-0.15,0.05,0.96,1,0.084
2025-09-19 11:15:29,3.096,29.69,-0.15,0.05,0.96,1,0.084
2025-09-19 11:15:31,0.0,29.69,-0.15,0.05,0.97,1,0.084
2025-09-19 11:15:33,0.0,29.62,-0.15,0.06,0.96,1,0.084
2025-09-19 11:15:35,0.0,29.62,-0.15,0.05,0.98,1,0.084
2025-09-19 11:15:37,0.0,29.62,-0.15,0.05,0.96,1,0.084
2025-09-19 11:15:39,0.0,29.62,-0.15,0.05,0.97,1,0.084
2025-09-19 11:15:40,0.0,29.62,-0.15,0.05,0.97,1,0.084
2025-09-19 11:15:42,0.0,29.62,-0.15,0.05,0.97,1,0.084
2025-09-19 11:15:44,0.0,29.62,-0.14,0.05,0.97,1,0.084
2025-09-19 11:15:46,0.0,29.62,-0.15,0.05,0.97,1,0.084
2025-09-19 11:15:48,0.0,29.62,-0.15,0.05,0.97,1,0.084
2025-09-19 11:15:50,0.0,29.62,-0.15,0.05,0.96,1,0.084
2025-09-19 11:15:52,0.0,29.62,-0.16,0.05,0.97,1,0.084
2025-09-19 11:15:54,0.0,29.62,-0.15,0.05,0.97,0,0.0
2025-09-19 11:15:56,4.239,29.62,-0.15,0.05,0.97,0,0.0
2025-09-19 11:15:57,0.0,29.62,-0.16,0.1,0.97,0,0.0
2025-09-19 11:15:59,4.239,29.62,-0.14,0.04,0.98,1,0.043
2025-09-19 11:16:01,0.0,29.62,-0.15,0.05,0.98,0,0.0
2025-09-19 11:16:03,4.239,29.56,-0.15,0.07,0.95,0,0.0
2025-09-19 11:16:05,4.239,29.56,-0.15,0.05,0.97,1,0.049
2025-09-19 11:16:08,4.239,29.56,-0.15,0.05,0.97,0,0.0
2025-09-19 11:16:09,4.239,29.56,-0.15,0.06,0.97,1,0.138
2025-09-19 11:16:11,0.0,29.56,-0.16,0.05,0.97,0,0.0
2025-09-19 11:16:13,4.239,29.5,-0.15,0.05,0.97,1,0.1
2025-09-19 11:16:15,0.0,29.5,-0.25,0.05,0.97,0,0.0
2025-09-19 11:16:17,4.239,29.5,-0.15,0.06,0.97,0,0.0
2025-09-19 11:16:19,0.0,29.5,-0.14,0.08,0.94,0,0.0
2025-09-19 11:16:20,4.239,29.5,-0.23,-0.0,1.0,1,0.04
2025-09-19 11:16:22,0.0,29.5,-0.15,0.05,0.98,0,0.0
2025-09-19 11:16:23,4.239,29.44,-0.15,0.06,0.96,1,0.137
2025-09-19 11:16:25,4.239,29.44,-0.36,-0.13,1.15,0,0.0
2025-09-19 11:16:27,4.239,29.44,-0.16,0.07,0.97,0,0.0
2025-09-19 11:16:29,4.239,29.44,-0.15,0.05,0.97,0,0.0
2025-09-19 11:16:30,4.239,29.44,-0.15,0.05,0.97,0,0.0
2025-09-19 11:16:33,4.239,29.44,-0.15,0.06,0.97,0,0.0
2025-09-19 11:16:35,4.239,29.44,-0.16,0.05,0.96,1,0.022
2025-09-19 11:16:36,4.239,29.44,-0.15,0.05,0.97,0,0.0
2025-09-19 11:16:38,4.239,29.44,-0.15,0.04,0.97,1,0.137
2025-09-19 11:16:39,4.239,29.38,-0.15,0.05,0.97,0,0.0
2025-09-19 11:16:41,4.239,29.38,-0.14,0.06,0.97,0,0.0
2025-09-19 11:16:43,4.239,29.38,-0.15,0.06,0.98,0,0.0
2025-09-19 11:16:45,4.239,29.38,-0.15,0.05,0.96,1,0.036
2025-09-19 11:16:47,4.239,29.31,-0.18,0.05,1.01,0,0.0
2025-09-19 11:16:49,4.239,29.38,-0.15,0.06,0.96,1,0.099
2025-09-19 11:16:51,0.011,29.38,-0.15,0.05,0.96,0,0.0
2025-09-19 11:16:53,4.239,29.31,-0.15,0.05,0.97,1,0.1
2025-09-19 11:16:55,0.0,29.31,-0.15,0.06,0.97,0,0.0
2025-09-19 11:16:56,4.239,29.31,-0.16,0.06,0.97,1,0.136
2025-09-19 11:16:58,4.239,29.31,-0.15,0.05,0.96,0,0.0
2025-09-19 11:17:00,4.239,29.31,-0.15,0.06,0.98,1,0.129
2025-09-19 11:17:02,0.626,29.25,-0.15,0.05,0.97,0,0.0
2025-09-19 11:17:03,0.109,29.31,-0.16,0.06,0.95,0,0.0
2025-09-19 11:17:06,4.239,29.25,-0.14,0.05,0.97,1,0.053
2025-09-19 11:17:07,0.0,29.25,-0.13,0.05,0.95,0,0.0
2025-09-19 11:17:09,1.103,29.25,-0.15,0.06,0.97,0,0.0
2025-09-19 11:17:10,4.239,29.25,-0.16,0.05,0.96,1,0.066
2025-09-19 11:17:13,4.239,29.25,-0.14,0.05,0.96,0,0.0
2025-09-19 11:17:15,0.0,29.25,-0.18,0.07,1.09,0,0.0
2025-09-19 11:17:17,4.239,29.25,-0.16,0.05,0.97,0,0.0
2025-09-19 11:17:19,0.0,29.19,-0.15,0.05,0.96,0,0.0
2025-09-19 11:17:20,4.239,29.19,-0.14,0.05,0.98,1,0.027
2025-09-19 11:17:23,0.207,29.19,-0.16,0.05,0.97,0,0.0
2025-09-19 11:17:24,0.0,29.19,-0.16,0.05,0.97,0,0.0
2025-09-19 11:17:26,4.239,29.19,-0.16,0.06,0.97,1,0.069
2025-09-19 11:17:27,0.402,29.19,-0.15,0.05,0.98,1,0.069
2025-09-19 11:17:29,0.0,29.19,-0.15,0.05,0.97,0,0.0
2025-09-19 11:17:30,4.239,29.25,-0.14,0.06,0.97,1,0.136
2025-09-19 11:17:32,4.239,29.19,-0.15,0.06,0.97,0,0.0
2025-09-19 11:17:34,4.239,29.19,-0.16,0.05,0.97,1,0.106
2025-09-19 11:17:37,0.34,29.19,-0.14,0.07,0.97,0,0.0
2025-09-19 11:17:38,4.239,29.19,-0.16,0.04,0.98,0,0.0
2025-09-19 11:17:40,4.239,29.19,-0.15,0.05,0.97,1,0.07
2025-09-19 11:17:41,0.0,29.25,-0.15,0.05,0.97,1,0.07
2025-09-19 11:17:43,0.0,29.19,-0.14,0.06,0.96,1,0.07
